1036,416,953,386,1088,341,908,468,1208,356
1051,393,968,356,1111,311,915,438,1231,341
1073,378,983,333,1133,303,915,423,1238,341
1141,326,1058,281,975,378
1156,281,1073,243,983,348
1148,153,1066,273
1141,161,1066,281
1133,153,1051,258
1201,176,1126,138,1043,258
1201,161,1118,138,1043,251
1201,168,1126,138,1051,258
1126,138,1043,251
1193,176,1118,146,1036,258
1216,176,1133,138,1036,251
1231,168,1156,138,1058,251
1171,131,1081,243



945,401,900,371,998,333,1133,341
773,408,720,386,825,341,953,348
593,401,548,371,645,333,780,333
442,333,390,311,487,273,653,296
578,243
337,146,262,108,360,71,525,123
345,33,518,311,352,393,307,3,397,3,540,56
578,3
570,206,698,146,608,3
585,183,435,221,728,146,893,408
585,183,442,191,337,438,728,168,885,416,1051,611
593,198,450,183,337,423,210,603,728,206,855,423,675,3
600,3,585,213,457,198,337,416,217,588,713,236,825,446,960,588,638,3,540,3,683,41
608,63,585,243,465,228,345,423,217,603,705,266,818,476,930,603,585,41,645,41,548,71,683,86
615,101,593,273,472,258,360,446,247,596,705,296,788,483,900,618,600,78,645,86,555,108,683,123
623,138,593,303,480,281,375,453,270,588,705,318,773,491,878,626,600,116,645,123,563,146,683,153
615,161,593,311,480,296,390,461,285,581,690,326,758,491,855,648,465,641,600,138,645,146,563,161,668,176
608,176,585,326,480,303,405,461,307,581,683,333,750,498,818,648,465,641,593,161,638,168,555,183,653,198
608,198,578,333,480,318,405,476,322,588,675,348,728,513,788,663,472,641,615,656,585,183,630,191,555,191,653,213
615,251,563,356,472,341,397,491,315,611,653,363,705,536,750,678,457,648,593,663,600,221,638,228,555,221
630,288,555,363,472,348,390,491,315,626,645,378,675,543,705,678,457,648,585,663,615,258,645,266,563,243
623,296,548,363,465,348,382,506,315,641,638,386,660,543,683,678,457,656,615,273,638,281,563,251
608,296,533,371,450,363,382,521,330,656,623,378,653,536,465,648,593,273,623,281,540,251
578,281,533,378,450,378,390,521,337,663,623,378,668,528,675,663,480,656,600,656,570,258,600,266,525,251
570,281,540,378,450,378,397,536,345,671,623,378,668,521,705,641,480,656,615,656,555,258,585,266,518,258
555,281,540,378,457,386,412,543,367,678,623,378,675,513,728,641,495,648,623,656,548,258,578,266,510,266,593,281
563,273,548,386,465,386,420,536,375,678,630,378,683,513,750,626,518,663,645,656,548,251,585,258,518,266,600,281
578,273,563,386,472,386,427,543,397,678,638,378,698,528,758,626,533,656,653,656,563,258,593,258,533,266,615,281
600,273,578,386,495,386,450,528,405,678,660,378,713,528,780,626,555,648,683,648,585,258,615,258,548,266,630,281
623,281,600,386,518,386,472,543,427,678,683,386,735,536,803,641,578,648,698,648,608,258,645,266,578,273,660,281
660,288,638,393,563,393,502,551,713,393,765,543,825,656,615,656,735,656,645,266,683,273,608,273,698,288
705,303,690,408,615,408,555,558,510,686,765,408,810,551,870,671,660,663,773,656,690,281,728,288,660,288,750,303
765,303,750,416,683,408,623,566,578,686,825,416,863,566,908,678,818,663,750,288,780,288,720,296,803,303
818,303,810,416,728,401,683,543,638,663,885,416,923,566,975,678,743,656,855,656,803,281,840,288,773,296,863,303
840,296,833,408,750,401,698,536,645,656,908,416,960,558,1013,671,765,656,878,663,825,281,863,288,795,288,885,303
848,303,833,408,750,401,705,536,645,648,915,408,968,551,1036,671,765,648,885,663,825,281,863,288,803,288,893,296
848,303,833,408,758,401,698,543,645,648,923,408,975,551,1051,671,765,656,885,663,825,281,863,288,810,288,893,296
848,296,833,401,750,401,698,543,645,656,923,408,975,551,1043,671,773,656,885,663,825,281,863,281,803,288,893,296
848,296,840,408,758,393,705,543,660,648,923,408,975,551,1036,671,773,656,885,671,825,281,863,288,803,288,893,296
848,303,848,408,765,401,720,543,668,648,930,408,975,543,1028,671,780,656,900,678,833,288,870,288,810,296,893,303
855,303,863,408,780,408,728,536,683,641,945,416,983,551,1028,671,788,663,908,686,840,288,878,288,818,303,908,303
870,311,870,416,780,408,743,543,690,648,953,416,990,558,1036,671,795,656,915,663,855,288,893,296,833,303,915,311
870,318,870,416,788,416,750,543,698,641,960,423,1005,551,1043,671,795,663,915,663,855,296,893,303,833,311,923,311
870,318,870,423,795,416,750,551,705,648,960,423,1005,566,1051,678,795,678,915,686,848,303,885,303,833,318,923,318
863,326,870,423,788,423,750,551,705,663,953,423,1005,566,1051,678,795,671,915,678,848,311,885,311,825,318,908,326
855,326,870,423,788,416,750,558,705,671,945,423,998,566,1036,678,795,678,908,678,840,311,870,311,818,318,900,318
848,341,863,423,780,423,743,558,705,671,945,423,990,566,1028,678,788,663,900,678,825,318,855,318,893,326
848,348,855,423,773,423,735,558,705,671,930,431,975,566,1020,678,780,663,885,678,825,326,863,326,810,326,885,326
825,356,833,423,750,423,713,558,675,671,908,431,953,558,998,671,758,663,863,663,810,341,848,341,795,333,870,333
803,363,810,431,735,431,690,558,653,671,885,431,930,566,975,678,735,663,840,671,795,348,825,348,765,333,848,348
765,371,758,438,690,438,645,566,608,678,833,438,878,558,915,663,698,663,803,671,743,348,780,348,728,341,803,348
720,371,713,446,638,446,600,573,570,686,780,438,833,558,848,656,668,663,765,663,705,348,735,356,683,348,758,356
683,378,683,453,608,453,563,588,518,716,750,446,788,573,803,716,638,663,743,663,675,356,698,363,653,348,720,356
668,371,653,446,578,453,533,588,495,716,728,438,750,566,630,671,728,663,645,348,683,356,630,341,698,356
660,363,645,438,570,446,518,573,487,686,713,431,735,551,765,618,623,656,728,641,645,348,675,348,623,341,698,348
668,356,653,438,578,438,518,566,480,716,720,431,743,566,780,618,623,656,720,633,653,341,683,341,630,341,705,348
683,371,660,438,593,438,518,566,487,716,720,438,743,551,795,596,630,656,713,633,818,641,675,348,698,348,645,341,720,356
